frame,d,s,s_gaze,s_dist,s_loc
204,4.316986293172348,0.3386363636363636,0.42727272727272725,1.0,0.25
205,4.317662448232647,0.32045454545454544,0.39090909090909093,1.0,0.25
206,4.31833945490326,0.3113636363636364,0.37272727272727274,1.0,0.25
207,4.318275683924672,0.3068181818181818,0.36363636363636365,1.0,0.25
208,4.318364811251163,0.32045454545454544,0.39090909090909093,1.0,0.25
209,4.314245572970763,0.3113636363636364,0.37272727272727274,1.0,0.25
210,4.311488311880665,0.3068181818181818,0.36363636363636365,1.0,0.25
211,4.315090419597804,0.2931818181818182,0.33636363636363636,1.0,0.25
212,4.314697952626913,0.28863636363636364,0.32727272727272727,1.0,0.25
213,4.3145901400042925,0.29772727272727273,0.34545454545454546,1.0,0.25
214,4.315341232121783,0.30227272727272725,0.35454545454545455,1.0,0.25
215,4.311812308665787,0.2931818181818182,0.33636363636363636,1.0,0.25
216,4.3174894885103345,0.27045454545454545,0.2909090909090909,1.0,0.25
217,4.31545405905137,0.27954545454545454,0.3090909090909091,1.0,0.25
218,4.318288207753258,0.2659090909090909,0.2818181818181818,1.0,0.25
219,4.311192282719972,0.26136363636363635,0.2727272727272727,1.0,0.25
220,4.287316057236145,0.26136363636363635,0.2727272727272727,1.0,0.25
221,4.3243618255247585,0.28863636363636364,0.32727272727272727,1.0,0.25
222,4.328314464219544,0.30227272727272725,0.35454545454545455,1.0,0.25
223,4.32801934507638,0.3068181818181818,0.36363636363636365,1.0,0.25
224,4.3259313024682005,0.2931818181818182,0.33636363636363636,1.0,0.25
225,4.331412039029781,0.28863636363636364,0.32727272727272727,1.0,0.25
226,4.341227568721553,0.30227272727272725,0.35454545454545455,1.0,0.25
227,4.336799155050295,0.28863636363636364,0.32727272727272727,1.0,0.25
228,4.302508499732946,0.3159090909090909,0.38181818181818183,1.0,0.25
229,4.336906657861999,0.29772727272727273,0.34545454545454546,1.0,0.25
230,4.324981825814545,0.28863636363636364,0.32727272727272727,1.0,0.25
231,4.31839439368021,0.30227272727272725,0.35454545454545455,1.0,0.25
232,4.360169481919749,0.3068181818181818,0.36363636363636365,1.0,0.25
233,4.340477884877538,0.32045454545454544,0.39090909090909093,1.0,0.25
234,4.394490225485649,0.29772727272727273,0.34545454545454546,1.0,0.25
235,4.394436266352767,0.28863636363636364,0.32727272727272727,1.0,0.25
236,4.407359194700889,0.28863636363636364,0.32727272727272727,1.0,0.25
237,4.413850069250332,0.30227272727272725,0.35454545454545455,1.0,0.25
238,4.401648997273716,0.2931818181818182,0.33636363636363636,1.0,0.25
239,4.413283044035962,0.28863636363636364,0.32727272727272727,1.0,0.25
240,4.416645000668137,0.28409090909090906,0.3181818181818182,1.0,0.25
241,4.439444623633285,0.28409090909090906,0.3181818181818182,1.0,0.25
242,4.4404539974503185,0.28409090909090906,0.3181818181818182,1.0,0.25
243,4.42388075538103,0.28409090909090906,0.3181818181818182,1.0,0.25
244,4.409147737705562,0.30227272727272725,0.35454545454545455,1.0,0.25
245,4.416665538249233,0.2931818181818182,0.33636363636363636,1.0,0.25
246,4.376074681210393,0.28863636363636364,0.32727272727272727,1.0,0.25
247,4.401412406127269,0.28863636363636364,0.32727272727272727,1.0,0.25
248,4.404897559192673,0.28409090909090906,0.3181818181818182,1.0,0.25
249,4.374009636532979,0.28409090909090906,0.3181818181818182,1.0,0.25
250,4.372131735417545,0.30227272727272725,0.35454545454545455,1.0,0.25
251,4.347671448691664,0.3068181818181818,0.36363636363636365,1.0,0.25
252,4.320707532338803,0.3068181818181818,0.36363636363636365,1.0,0.25
253,4.438797518015249,0.2931818181818182,0.33636363636363636,1.0,0.25
254,4.4407531107282745,0.30227272727272725,0.35454545454545455,1.0,0.25
255,4.453198715802181,0.3068181818181818,0.36363636363636365,1.0,0.25
256,4.404016920266518,0.2931818181818182,0.33636363636363636,1.0,0.25
257,4.3903028054693785,0.275,0.3,1.0,0.25
258,4.399619774422836,0.25227272727272726,0.2545454545454545,1.0,0.25
259,4.3544352035578076,0.275,0.3,1.0,0.25
260,4.366120978390586,0.27954545454545454,0.3090909090909091,1.0,0.25
261,4.417328917370455,0.29772727272727273,0.34545454545454546,1.0,0.25
262,4.391555901233293,0.3068181818181818,0.36363636363636365,1.0,0.25
263,4.303059529564155,0.3068181818181818,0.36363636363636365,1.0,0.25
264,4.3520573798792075,0.3068181818181818,0.36363636363636365,1.0,0.25
265,4.36708883414761,0.3113636363636364,0.37272727272727274,1.0,0.25
266,4.367597280219925,0.3113636363636364,0.37272727272727274,1.0,0.25
267,4.355592150180262,0.27954545454545454,0.3090909090909091,1.0,0.25
268,4.394871173223469,0.29772727272727273,0.34545454545454546,1.0,0.25
269,4.391122964555208,0.28863636363636364,0.32727272727272727,1.0,0.25
270,4.361400836428119,0.25681818181818183,0.2636363636363636,1.0,0.25
271,4.524897743849401,0.24772727272727274,0.24545454545454545,1.0,0.25
272,4.62359435564671,0.25681818181818183,0.2636363636363636,1.0,0.25
273,4.620577865492755,0.20227272727272727,0.15454545454545454,1.0,0.25
274,4.554893909211084,0.17954545454545454,0.10909090909090909,1.0,0.25
275,4.538917318771332,0.18863636363636363,0.12727272727272726,1.0,0.25
276,4.388653902086896,0.23409090909090907,0.21818181818181817,1.0,0.25
277,4.531252933389191,0.2659090909090909,0.2818181818181818,1.0,0.25
278,4.490315245869835,0.27954545454545454,0.3090909090909091,1.0,0.25
279,4.406757411864779,0.28409090909090906,0.3181818181818182,1.0,0.25
280,4.2025421944416035,0.28863636363636364,0.32727272727272727,1.0,0.25
281,4.344853957495226,0.28863636363636364,0.32727272727272727,1.0,0.25
282,4.528267511413131,0.30227272727272725,0.35454545454545455,1.0,0.25
283,4.349502573506338,0.2931818181818182,0.33636363636363636,1.0,0.25
284,4.20702563594678,0.30227272727272725,0.35454545454545455,1.0,0.25
285,4.444733562293198,0.3068181818181818,0.36363636363636365,1.0,0.25
286,4.531731825979194,0.3113636363636364,0.37272727272727274,1.0,0.25
287,4.314354380330087,0.29772727272727273,0.34545454545454546,1.0,0.25
288,3.9851723942179444,0.2869244491506172,0.32727272727272727,0.9940689576871777,0.25
289,4.244558628125842,0.275,0.3,1.0,0.25
290,4.325503595322601,0.25227272727272726,0.2545454545454545,1.0,0.25
291,4.614755553491697,0.275,0.3,1.0,0.25
292,4.554927170092575,0.28409090909090906,0.3181818181818182,1.0,0.25
293,4.639870522158374,0.28409090909090906,0.3181818181818182,1.0,0.25
294,4.514676749350383,0.30227272727272725,0.35454545454545455,1.0,0.25
295,4.64362722744091,0.3068181818181818,0.36363636363636365,1.0,0.25
296,4.235411465960365,0.3113636363636364,0.37272727272727274,1.0,0.25
297,4.290171016348625,0.3113636363636364,0.37272727272727274,1.0,0.25
298,4.355313992784636,0.25227272727272726,0.2545454545454545,1.0,0.25
299,4.492000129839948,0.22954545454545455,0.20909090909090908,1.0,0.25
300,4.637044336946016,0.25227272727272726,0.2545454545454545,1.0,0.25
301,4.79016301714476,0.22954545454545455,0.20909090909090908,1.0,0.25
302,5.114440449672894,0.22045454545454546,0.19090909090909092,1.0,0.25
303,5.228484752341826,0.1340909090909091,0.01818181818181818,1.0,0.25
304,4.9462425227525415,0.1568181818181818,0.06363636363636363,1.0,0.25
305,5.217967401810254,0.18409090909090908,0.11818181818181818,1.0,0.25
306,4.768074013896964,0.175,0.1,1.0,0.25
307,5.155922616847688,0.16136363636363638,0.07272727272727272,1.0,0.25
308,5.007294750640371,0.19772727272727272,0.14545454545454545,1.0,0.25
309,4.836467088790094,0.17954545454545454,0.10909090909090909,1.0,0.25
310,4.903892198140051,0.26136363636363635,0.2727272727272727,1.0,0.25
311,5.052229864846077,0.2931818181818182,0.33636363636363636,1.0,0.25
312,5.1625192056902645,0.23409090909090907,0.21818181818181817,1.0,0.25
313,5.196349093346028,0.20681818181818182,0.16363636363636364,1.0,0.25
314,5.28864077240648,0.28863636363636364,0.32727272727272727,1.0,0.25
315,5.397947441917768,0.25681818181818183,0.2636363636363636,1.0,0.25
316,5.625268370990236,0.275,0.3,1.0,0.25
317,5.838405220527625,0.21136363636363636,0.17272727272727273,1.0,0.25
318,5.8192949677252175,0.1568181818181818,0.06363636363636363,1.0,0.25
319,5.672635847356495,0.15227272727272728,0.05454545454545454,1.0,0.25
320,5.540480697166924,0.14772727272727273,0.045454545454545456,1.0,0.25
321,5.634054659484037,0.14772727272727273,0.045454545454545456,1.0,0.25
322,5.697314592740092,0.2727272727272727,0.045454545454545456,1.0,0.5
323,5.599581488285531,0.2545454545454545,0.00909090909090909,1.0,0.5
324,5.589847820976801,0.17045454545454547,0.09090909090909091,1.0,0.25
325,5.7180757421443085,0.29545454545454547,0.09090909090909091,1.0,0.5
326,5.592652171057068,0.34090909090909094,0.18181818181818182,1.0,0.5
327,5.274250684476573,0.3,0.1,1.0,0.5
328,5.144144732163487,0.32727272727272727,0.15454545454545454,1.0,0.5
329,4.894564365867576,0.32272727272727275,0.14545454545454545,1.0,0.5
330,4.814410325375317,0.1659090909090909,0.08181818181818182,1.0,0.25
331,4.538452373470585,0.2636363636363636,0.02727272727272727,1.0,0.5
332,4.288156133167391,0.2590909090909091,0.01818181818181818,1.0,0.5
333,4.545010206774086,0.3318181818181818,0.16363636363636364,1.0,0.5
334,4.438184572456529,0.35454545454545455,0.20909090909090908,1.0,0.5
335,4.283445805106197,0.34545454545454546,0.19090909090909092,1.0,0.5
336,4.151700725622547,0.3,0.1,1.0,0.5
337,3.9325946367083326,0.3184487524418181,0.15454545454545454,0.973037854683333,0.5
338,4.071851893322637,0.2772727272727273,0.05454545454545454,1.0,0.5
339,3.9634863621614005,0.313534627911451,0.13636363636363635,0.9853945448645602,0.5
340,3.5545419113035592,0.21292525262600523,0.01818181818181818,0.8218167645214237,0.5
341,3.485191876011036,0.2634891035432829,0.16363636363636364,0.7940767504044144,0.5
342,3.422970138193731,0.29718629408448566,0.2727272727272727,0.7691880552774923,0.5
343,3.0755947472406975,0.22631270005820928,0.21818181818181817,0.630237898896279,0.5
344,3.4788394064981647,0.23026494911978643,0.08181818181818182,0.7915357625992658,0.5
345,3.3327135090445665,0.19660017642478078,0.03636363636363636,0.7330854036178266,0.5
346,3.214333173411887,0.19636907259081615,0.07272727272727272,0.6857332693647548,0.5
347,3.245959658539439,0.09682139924627799,0.02727272727272727,0.6983838634157756,0.25
348,2.7597711567279304,0.13513908772172345,0.03636363636363636,0.5039084626911722,0.5
349,2.4658213724254723,0.10536233153732424,0.045454545454545456,0.3863285489701889,0.5
350,2.4547100183240627,0.05120717371010882,0.01818181818181818,0.3818840073296251,0.25
351,2.329359420835082,0.05051552835995501,0.05454545454545454,0.33174376833403285,0.25
352,2.943699862860553,0.16536925701857244,0.07272727272727272,0.5774799451442212,0.5
353,4.117218132239661,0.13863636363636364,0.02727272727272727,1.0,0.25
354,4.977777134659046,0.1431818181818182,0.03636363636363636,1.0,0.25
355,5.4181143598781665,0.12954545454545455,0.00909090909090909,1.0,0.25
356,4.207501706898409,0.2636363636363636,0.02727272727272727,1.0,0.5
357,5.815425389315713,0.2545454545454545,0.00909090909090909,1.0,0.5
358,6.498113563022876,0.2545454545454545,0.00909090909090909,1.0,0.5
359,6.605540791513945,0.3090909090909091,0.11818181818181818,1.0,0.5
360,5.91445622403257,0.2727272727272727,0.045454545454545456,1.0,0.5
